"","slopes.500","slopes2.500","slopes.400","slopes2.400","slopes.300","slopes2.300","slopes.200","slopes2.200","slopes.100","slopes2.100","slopes","slopes2"
"76",0.0485333333333333,0.0544444444444444,0.0438333333333333,0.0448611111111111,0.0445,0.0507407407407407,0.04525,0.0488888888888889,0.0445,0.0533333333333333,0.042,0.07
"77",0.0432,0.039,0.048125,0.0436111111111111,0.0471666666666666,0.0414814814814815,0.04725,0.0394444444444444,0.0556666666666667,0.0561111111111111,0.0573333333333333,0.0611111111111111
"78",0.0416333333333333,0.0411111111111111,0.0412083333333333,0.0438888888888889,0.0393333333333333,0.0429629629629629,0.0440833333333333,0.0491666666666667,0.039,0.0311111111111111,0.0416666666666667,0.0522222222222222
"79",0.0492,0.0518888888888889,0.0535416666666667,0.0561111111111111,0.0487777777777778,0.0522222222222222,0.0506666666666667,0.0555555555555555,0.0573333333333333,0.0561111111111111,0.056,0.0622222222222222
"80",0.0399333333333333,0.0497777777777778,0.0379583333333333,0.0445833333333333,0.0387222222222222,0.0451851851851852,0.0391666666666667,0.04,0.0315,0.0322222222222222,0.062,0.0388888888888889
"81",0.0548666666666667,0.0682222222222222,0.0605,0.0715277777777777,0.0588333333333333,0.069074074074074,0.0636666666666667,0.0766666666666666,0.0595,0.0777777777777777,0.0606666666666666,0.0522222222222222
"82",0.0598,0.0611111111111111,0.056375,0.0598611111111111,0.0566111111111111,0.0577777777777777,0.0550833333333333,0.0580555555555555,0.0516666666666667,0.0505555555555555,0.0456666666666667,0.05
"83",0.0521333333333333,0.0595555555555555,0.0514166666666667,0.0581944444444444,0.0521666666666667,0.0551851851851852,0.0486666666666667,0.0541666666666666,0.0493333333333333,0.0538888888888889,0.0563333333333333,0.0744444444444444
"84",0.0470666666666667,0.0563333333333333,0.0424583333333333,0.0561111111111111,0.0477222222222222,0.0546296296296296,0.052,0.0619444444444444,0.0515,0.0638888888888889,0.051,0.0688888888888889
"85",0.0448,0.0443333333333333,0.037375,0.03625,0.0421666666666667,0.0435185185185185,0.04125,0.0386111111111111,0.0498333333333333,0.0555555555555555,0.0446666666666667,0.0722222222222222
"86",0.0512,0.0537777777777778,0.0539166666666667,0.0554166666666667,0.0497222222222222,0.05,0.05325,0.0511111111111111,0.0456666666666667,0.0527777777777777,0.055,0.0466666666666666
"87",0.0464666666666667,0.0547777777777778,0.0442916666666667,0.0515277777777778,0.0475,0.055,0.0505,0.0616666666666666,0.0511666666666667,0.0555555555555555,0.0446666666666667,0.0433333333333333
"88",0.0494666666666667,0.0543333333333333,0.0445,0.0484722222222222,0.0486666666666666,0.0498148148148148,0.044,0.0497222222222222,0.0436666666666667,0.0566666666666666,0.0576666666666667,0.0722222222222222
"89",0.0555,0.0688888888888889,0.051,0.0627777777777777,0.0565,0.0727777777777777,0.0475,0.0611111111111111,0.0488333333333333,0.0644444444444444,0.0516666666666667,0.07
"90",0.0551333333333333,0.0593333333333333,0.05525,0.0609722222222222,0.0596111111111111,0.0644444444444444,0.06025,0.0641666666666666,0.0606666666666667,0.0683333333333333,0.0423333333333333,0.08
"91",0.0540666666666667,0.0561111111111111,0.0522916666666667,0.0530555555555556,0.0512777777777778,0.059074074074074,0.05375,0.0594444444444444,0.058,0.0611111111111111,0.0523333333333333,0.0611111111111111
"92",0.0515666666666667,0.0545555555555555,0.0535,0.0583333333333333,0.0552777777777778,0.0612962962962963,0.0435833333333333,0.0519444444444444,0.042,0.0516666666666666,0.0416666666666667,0.0455555555555555
"93",0.0478,0.0492222222222222,0.04575,0.0468055555555555,0.0508333333333333,0.0505555555555556,0.0513333333333333,0.0483333333333333,0.0516666666666667,0.0505555555555555,0.0513333333333333,0.0622222222222222
"94",0.0509666666666667,0.0478888888888889,0.051375,0.0506944444444444,0.0498333333333333,0.0512962962962963,0.0458333333333333,0.0419444444444444,0.055,0.0516666666666666,0.0386666666666667,0.0688888888888888
"95",0.0484333333333333,0.0486666666666666,0.0478333333333333,0.0547222222222222,0.0421666666666667,0.0440740740740741,0.0489166666666666,0.0522222222222222,0.061,0.0661111111111111,0.043,0.0766666666666666
"96",0.0543333333333333,0.0593333333333333,0.0570833333333333,0.0618055555555555,0.0553888888888889,0.0612962962962963,0.0561666666666666,0.0563888888888889,0.0558333333333333,0.0605555555555555,0.05,0.0511111111111111
"97",0.0558333333333333,0.0637777777777777,0.0565416666666667,0.0604166666666666,0.0537777777777778,0.0661111111111111,0.0533333333333333,0.06,0.0586666666666667,0.0638888888888889,0.0396666666666667,0.0533333333333333
"98",0.044,0.0475555555555555,0.0439583333333333,0.0488888888888889,0.0452222222222222,0.0498148148148148,0.0463333333333333,0.0486111111111111,0.0545,0.0644444444444444,0.056,0.06
"99",0.0478,0.0446666666666667,0.045875,0.0488888888888889,0.0488888888888889,0.0494444444444444,0.0499166666666667,0.0513888888888889,0.0451666666666667,0.0483333333333333,0.0553333333333333,0.0344444444444444
"100",0.0463666666666667,0.0572222222222222,0.0507916666666667,0.0569444444444444,0.0460555555555555,0.0557407407407407,0.0520833333333333,0.0591666666666666,0.0488333333333333,0.0594444444444444,0.0293333333333333,0.0588888888888889
"101",0.0512333333333333,0.0641111111111111,0.0459166666666667,0.0573611111111111,0.0472222222222222,0.0566666666666666,0.0500833333333333,0.0608333333333333,0.0478333333333333,0.0672222222222222,0.0563333333333333,0.0488888888888889
"102",0.0496,0.0515555555555555,0.0526666666666666,0.0497222222222222,0.0533333333333333,0.0531481481481481,0.04325,0.0405555555555555,0.051,0.0561111111111111,0.0543333333333333,0.0544444444444444
"103",0.0574,0.0677777777777778,0.0565833333333333,0.0691666666666666,0.0602777777777778,0.0709259259259259,0.05375,0.0663888888888889,0.0543333333333333,0.065,0.062,0.0577777777777777
"104",0.0522666666666667,0.0581111111111111,0.0535,0.0580555555555555,0.0513888888888889,0.0529629629629629,0.0476666666666667,0.0527777777777777,0.0501666666666667,0.0483333333333333,0.0303333333333333,0.0788888888888888
"105",0.0485,0.0607777777777778,0.0484166666666667,0.0643055555555555,0.0520555555555555,0.0672222222222222,0.04825,0.0569444444444444,0.0448333333333333,0.0522222222222222,0.053,0.04
"106",0.06,0.0661111111111111,0.0542083333333333,0.0590277777777777,0.0577777777777778,0.0603703703703703,0.05625,0.0602777777777777,0.0548333333333333,0.05,0.055,0.0844444444444444
"107",0.0513666666666667,0.0474444444444444,0.0504583333333333,0.0506944444444444,0.0501111111111111,0.0461111111111111,0.0499166666666667,0.0466666666666667,0.0648333333333333,0.0733333333333333,0.0386666666666667,0.0755555555555555
"108",0.058,0.0592222222222222,0.061375,0.0659722222222222,0.0614444444444444,0.0646296296296296,0.0568333333333333,0.0602777777777777,0.0596666666666667,0.065,0.0496666666666667,0.0622222222222222
"109",0.0439666666666667,0.0513333333333333,0.0393333333333333,0.0459722222222222,0.0472777777777778,0.0503703703703703,0.0425833333333333,0.0472222222222222,0.0516666666666667,0.0588888888888889,0.046,0.0311111111111111
"110",0.0438,0.0598888888888889,0.0420416666666667,0.0520833333333333,0.0478333333333333,0.0616666666666666,0.0519166666666667,0.0711111111111111,0.0486666666666666,0.0627777777777777,0.0533333333333333,0.0544444444444444
"111",0.052,0.0612222222222222,0.0550416666666666,0.0658333333333333,0.0520555555555555,0.0616666666666666,0.0558333333333333,0.0694444444444444,0.0456666666666667,0.055,0.0523333333333333,0.0466666666666666
"112",0.0484333333333333,0.0544444444444444,0.0534166666666666,0.065,0.0497777777777778,0.0577777777777778,0.0521666666666667,0.0586111111111111,0.043,0.0461111111111111,0.0566666666666667,0.0611111111111111
"113",0.0548666666666667,0.053,0.058375,0.0569444444444444,0.057,0.0575925925925926,0.0600833333333333,0.0613888888888889,0.0505,0.0544444444444444,0.046,0.0611111111111111
"114",0.0566333333333333,0.0572222222222222,0.0540833333333333,0.0602777777777777,0.0535555555555555,0.0579629629629629,0.04825,0.0527777777777777,0.0521666666666667,0.0555555555555555,0.0616666666666666,0.0533333333333333
"115",0.0515333333333333,0.0585555555555555,0.053,0.06125,0.0539444444444444,0.0537037037037037,0.0548333333333333,0.0622222222222222,0.0598333333333333,0.0638888888888889,0.0416666666666667,0.0588888888888889
"116",0.0517666666666667,0.0627777777777778,0.0485,0.0577777777777777,0.0528333333333333,0.059074074074074,0.0435833333333333,0.0569444444444444,0.0535,0.0661111111111111,0.04,0.0722222222222222
"117",0.0495333333333333,0.0525555555555555,0.0507916666666667,0.0554166666666666,0.0520555555555555,0.0562962962962963,0.05575,0.0558333333333333,0.0541666666666667,0.06,0.0553333333333333,0.0577777777777777
"118",0.0537666666666667,0.0553333333333333,0.0553333333333333,0.0561111111111111,0.0556111111111111,0.0553703703703703,0.0483333333333333,0.0469444444444444,0.0548333333333333,0.06,0.0506666666666667,0.0333333333333333
"119",0.0501666666666666,0.0523333333333333,0.0472083333333333,0.0530555555555555,0.0512777777777778,0.0527777777777778,0.04775,0.0525,0.0456666666666667,0.0566666666666666,0.0583333333333333,0.0688888888888889
"120",0.0559333333333333,0.0581111111111111,0.05325,0.0516666666666666,0.0593333333333333,0.0568518518518518,0.0515,0.0569444444444444,0.0636666666666667,0.0749999999999999,0.045,0.0644444444444444
"121",0.0500666666666666,0.0571111111111111,0.0522083333333333,0.0579166666666666,0.0508888888888889,0.0583333333333333,0.0436666666666667,0.0472222222222222,0.0548333333333333,0.0588888888888889,0.0453333333333333,0.0444444444444444
"122",0.0447666666666667,0.0516666666666666,0.0455,0.0469444444444444,0.0406666666666667,0.0448148148148148,0.0439166666666667,0.0533333333333333,0.0466666666666667,0.0472222222222222,0.0566666666666667,0.0488888888888889
"123",0.0469333333333333,0.0567777777777778,0.0450416666666667,0.0565277777777777,0.0459444444444444,0.0531481481481481,0.0505833333333333,0.06,0.0486666666666667,0.0555555555555555,0.0586666666666667,0.0433333333333333
"124",0.0391,0.0382222222222222,0.039,0.0370833333333333,0.0407222222222222,0.0385185185185185,0.032,0.035,0.0518333333333333,0.0605555555555555,0.055,0.0711111111111111
"125",0.0428666666666667,0.0454444444444444,0.04025,0.0461111111111111,0.0424444444444444,0.0487037037037037,0.0443333333333333,0.0475,0.052,0.0588888888888889,0.058,0.0544444444444444
"126",0.0493666666666667,0.0616666666666666,0.0482083333333333,0.0601388888888889,0.0478888888888889,0.06,0.0503333333333333,0.0602777777777777,0.0376666666666667,0.0405555555555555,0.06,0.0644444444444444
"127",0.0447666666666667,0.0526666666666666,0.048125,0.0531944444444444,0.0517222222222222,0.0583333333333333,0.0525833333333333,0.0605555555555555,0.0526666666666666,0.0555555555555555,0.035,0.0744444444444444
"128",0.0501,0.0558888888888888,0.047,0.0463888888888889,0.0493333333333333,0.0525925925925926,0.0469166666666667,0.0508333333333333,0.0558333333333333,0.0644444444444444,0.0586666666666667,0.0722222222222222
"129",0.0564333333333333,0.0638888888888889,0.0559583333333333,0.0606944444444444,0.0572222222222222,0.065,0.059,0.0644444444444444,0.0541666666666667,0.0561111111111111,0.0573333333333333,0.05
"130",0.0542666666666666,0.057,0.055375,0.0583333333333333,0.0515,0.0579629629629629,0.0499166666666667,0.0586111111111111,0.063,0.0716666666666666,0.071,0.0566666666666666
"131",0.0654,0.0685555555555555,0.055875,0.0566666666666666,0.0550555555555555,0.0561111111111111,0.06275,0.065,0.0601666666666667,0.06,0.038,0.0722222222222222
"132",0.0485333333333333,0.0492222222222222,0.0502916666666667,0.0488888888888889,0.0497777777777778,0.049074074074074,0.0478333333333333,0.0486111111111111,0.041,0.0433333333333333,0.0593333333333333,0.0488888888888889
"133",0.0378,0.0432222222222222,0.045,0.0472222222222222,0.0427222222222222,0.0466666666666666,0.0356666666666667,0.0422222222222222,0.0348333333333333,0.0305555555555555,0.0483333333333333,0.0577777777777777
"134",0.0588,0.0611111111111111,0.0569166666666667,0.0619444444444444,0.0536666666666667,0.0581481481481481,0.0644166666666666,0.0691666666666666,0.0413333333333333,0.0394444444444444,0.045,0.0366666666666667
"135",0.0490666666666667,0.052,0.047625,0.0552777777777777,0.0506111111111111,0.0514814814814814,0.04925,0.05,0.0536666666666666,0.0616666666666666,0.045,0.0488888888888889
"136",0.0533333333333333,0.0556666666666666,0.053375,0.0591666666666666,0.0517222222222222,0.0542592592592592,0.0511666666666667,0.0577777777777777,0.0548333333333333,0.0566666666666666,0.0533333333333333,0.0666666666666667
"137",0.0480333333333333,0.061,0.0490833333333333,0.0591666666666666,0.0507222222222222,0.0596296296296296,0.0475,0.0594444444444444,0.0436666666666667,0.0483333333333333,0.0553333333333333,0.0555555555555555
